date,Humidity,Intraday_max,Intraday_mean,Intraday_min,Precipitation,Soil_max,Soil_mean,Soil_min
1968-05-07,85.25,,9.44,,2.7,,10.62,
1968-05-08,87.0,,10.55,,0.0,,11.12,
1968-05-09,71.62,,17.79,,7.0,,16.88,
1968-05-10,61.62,,9.88,,0.0,,11.88,
1968-05-11,50.0,,8.7,,0.0,,9.75,
1968-05-12,50.88,,11.31,,0.0,,10.25,
1968-05-13,69.5,,12.42,,3.8,,12.62,
1968-05-14,93.5,,4.44,,16.4,,5.75,
1968-05-15,68.75,,3.6,,0.1,,7.88,
1968-05-16,89.12,,2.19,,11.3,,3.12,
1968-05-17,75.12,,0.78,,0.4,,2.75,
1968-05-18,56.38,,3.29,,0.0,,6.88,
1968-05-19,53.25,,7.79,,0.0,,10.75,
1968-05-20,52.5,,15.35,,0.0,,15.25,
1968-05-21,87.62,,11.54,,7.9,,13.0,
1968-05-22,63.12,,9.94,,2.1,,9.12,
1968-05-23,65.88,,2.88,,0.0,,5.12,
1968-05-24,60.88,,2.74,,0.0,,5.88,
1968-05-25,56.25,,6.11,,0.0,,11.25,
1968-05-26,51.5,,7.8,,0.3,,9.75,
1968-05-27,53.38,,7.31,,0.0,,10.62,
1968-05-28,61.5,,7.26,,0.0,,10.0,
1968-05-29,53.75,,11.15,,0.0,,16.75,
1968-05-30,52.25,,12.19,,0.0,,17.38,
1968-05-31,62.12,,11.74,,3.0,,12.88,
1968-06-01,57.88,,4.24,,0.0,,10.88,
1968-06-02,49.88,,5.31,,0.0,,10.88,
1968-06-03,65.12,,5.51,,2.9,,8.0,
1968-06-04,48.75,,8.64,,0.0,,12.5,
1968-06-05,50.75,,13.34,,0.0,,17.38,
1968-06-06,68.75,,13.85,,10.7,,15.12,
1968-06-07,68.62,,17.11,,0.3,,19.0,
1968-06-08,51.38,,20.8,,0.0,,20.88,
1968-06-09,63.25,,17.21,,0.1,,20.62,
1968-06-10,58.12,,16.83,,0.0,,17.38,
1968-06-11,85.25,,11.69,,6.0,,12.5,
1968-06-12,54.25,,5.59,,0.0,,9.88,
1968-06-13,49.62,,9.1,,0.0,,15.25,
1968-06-14,72.38,,10.4,,4.6,,12.75,
1968-06-15,73.12,,8.64,,1.7,,10.38,
1968-06-16,83.5,,4.27,,8.9,,4.88,
1968-06-17,72.75,,5.9,,2.6,,8.25,
1968-06-18,80.38,,5.04,,5.4,,6.0,
1968-06-19,62.88,,9.78,,0.0,,13.62,
1968-06-20,72.0,,15.82,,8.7,,15.38,
1968-06-21,58.62,,12.9,,0.4,,15.88,
1968-06-22,70.5,,16.98,,2.2,,17.62,
1968-06-23,73.5,,19.96,,2.9,,19.75,
1968-06-24,71.12,,20.33,,3.5,,20.25,
1968-06-25,66.12,,21.64,,0.0,,22.38,
1968-06-26,67.38,,21.28,,5.4,,22.88,
1968-06-27,85.38,,18.86,,9.5,,21.0,
1968-06-28,68.75,,19.56,,0.0,,20.88,
1968-06-29,56.75,,20.58,,0.0,,19.75,
1968-06-30,58.25,,22.34,,0.0,,25.0,
1968-07-01,58.88,,24.34,,0.0,,27.38,
1968-07-02,80.88,,20.51,,2.6,,22.71,
1968-07-03,77.0,,13.5,,1.0,,15.75,
1968-07-04,64.25,,14.46,,0.0,,18.62,
1968-07-05,69.5,,21.08,,0.4,,24.0,
1968-07-06,82.25,,17.42,,2.2,,19.62,
1968-07-07,69.0,,9.44,,1.0,,12.0,
1968-07-08,71.88,,10.2,,0.0,,13.62,
1968-07-09,92.12,,10.73,,3.5,,12.75,
1968-07-10,77.5,,13.05,,0.0,,15.62,
1968-07-11,64.62,,12.54,,0.4,,16.62,
1968-07-12,59.12,,14.28,,0.0,,18.75,
1968-07-13,62.12,,16.7,,0.0,,20.88,
1968-07-14,76.62,,17.38,,2.3,,19.38,
1968-07-15,78.12,,15.31,,1.0,,18.88,
1968-07-16,81.5,,15.24,,0.0,,19.62,
1968-07-17,70.75,,16.77,,0.0,,22.12,
1968-07-18,73.12,,16.56,,6.1,,22.62,
1968-07-19,93.0,,13.65,,9.7,,14.62,
1968-07-20,91.38,,10.27,,29.7,,11.62,
1968-07-21,91.0,,8.7,,7.2,,9.88,
1968-07-22,96.25,,7.22,,26.0,,8.62,
1968-07-23,82.0,,7.36,,0.4,,9.12,
1968-07-24,71.75,,8.7,,0.0,,10.38,
1968-07-25,68.88,,10.39,,0.1,,13.0,
1968-07-26,62.62,,12.46,,0.0,,16.12,
1968-07-27,79.0,,9.75,,0.3,,11.62,
1968-07-28,73.12,,9.59,,0.5,,13.12,
1968-07-29,80.88,,11.55,,0.0,,14.75,
1968-07-30,84.25,,13.55,,3.1,,15.12,
1968-07-31,78.25,,10.0,,0.7,,12.38,
1968-08-01,73.88,,11.45,,0.0,,12.88,
1968-08-02,69.62,,13.99,,0.0,,17.5,
1968-08-03,69.12,,14.58,,0.0,,17.88,
1968-08-04,73.38,,16.29,,0.0,,18.75,
1968-08-05,87.0,,14.56,,11.5,,14.5,
1968-08-06,92.62,,11.35,,2.3,,13.0,
1968-08-07,89.12,,10.42,,0.5,,12.38,
1968-08-08,89.62,,9.29,,3.5,,11.25,
1968-08-09,79.88,,8.04,,0.9,,10.62,
1968-08-10,74.75,,9.12,,0.5,,12.12,
1968-08-11,89.75,,9.9,,0.4,,11.25,
1968-08-12,82.25,,12.75,,0.9,,14.25,
1968-08-13,89.75,,15.19,,0.0,,15.75,
1968-08-14,69.12,,19.81,,0.0,,19.62,
1968-08-15,71.62,,18.08,,0.0,,19.12,
1968-08-16,74.25,,19.35,,1.0,,20.88,
1968-08-17,64.38,,20.4,,0.0,,21.38,
1968-08-18,64.75,,20.64,,0.0,,21.62,
1968-08-19,71.0,,19.06,,0.0,,21.12,
1968-08-20,86.12,,19.06,,0.0,,19.5,
1968-08-21,85.0,,19.97,,0.0,,21.12,
1968-08-22,84.25,,17.84,,0.0,,18.62,
1968-08-23,79.12,,15.01,,0.0,,18.88,
1968-08-24,69.25,,16.09,,0.0,,19.38,
1968-08-25,74.0,,16.24,,0.0,,18.88,
1968-08-26,86.62,,13.09,,0.0,,14.12,
1968-08-27,76.62,,8.99,,0.0,,13.38,
1968-08-28,86.38,,10.48,,2.7,,13.14,
1968-08-29,80.12,,7.4,,0.1,,9.25,
1968-08-30,93.88,,13.29,,2.6,,13.38,
1968-08-31,83.88,,14.28,,3.3,,14.25,
1968-09-01,74.0,,6.26,,0.0,,8.38,
1968-09-02,72.5,,6.79,,0.0,,9.88,
1968-09-03,72.0,,9.31,,0.0,,12.62,
1968-09-04,96.38,,11.69,,6.0,,12.75,
1968-09-05,89.25,,13.72,,1.4,,14.0,
1968-09-06,79.12,,12.04,,0.0,,12.38,
1968-09-07,76.5,,7.95,,0.3,,9.25,
1968-09-08,86.25,,5.16,,0.9,,6.75,
1968-09-09,93.75,,4.09,,3.3,,4.75,
1968-09-10,93.5,,1.69,,2.9,,2.25,
1968-09-11,88.0,,1.55,,0.7,,2.62,
1968-09-12,87.0,,1.72,,0.0,,2.12,
1968-09-13,90.12,,4.38,,0.0,,5.5,
1968-09-14,91.62,,5.29,,0.1,,6.38,
1968-09-15,95.75,,8.28,,4.4,,8.12,
1968-09-16,97.12,,7.22,,18.6,,7.5,
1968-09-17,90.75,,2.06,,7.7,,3.75,
1968-09-18,80.38,,1.66,,0.4,,2.62,
1968-09-19,92.12,,1.78,,6.8,,2.25,
1968-09-20,92.0,,-0.09,,1.1,,1.25,
1968-09-21,87.88,,2.7,,1.0,,2.12,
1968-09-22,86.62,,4.14,,0.0,,5.38,
1968-09-23,76.38,,8.6,,0.0,,8.5,
1968-09-24,85.75,,8.95,,1.0,,8.12,
1968-09-25,90.88,,11.11,,8.0,,10.62,
1968-09-26,94.62,,11.41,,2.4,,10.5,
1968-09-27,93.62,,5.59,,0.0,,6.12,
1968-09-28,69.62,,1.18,,0.0,,2.0,
1968-09-29,71.38,,0.09,,0.0,,1.12,
1968-09-30,72.12,,1.57,,0.0,,2.0,
1968-10-01,71.5,,2.46,,0.0,,2.25,
1968-10-02,72.75,,3.59,,0.0,,3.12,
1968-10-03,73.62,,3.38,,0.0,,2.5,
1968-10-04,70.38,,3.88,,0.0,,2.62,
1968-10-05,54.0,,6.98,,0.0,,4.25,
1968-10-06,50.75,,7.51,,0.0,,4.88,
1968-10-07,72.25,,2.05,,1.4,,2.12,
1968-10-08,94.12,,0.4,,5.5,,-0.12,
1968-10-09,86.0,,2.24,,4.8,,2.0,
1968-10-10,96.5,,1.68,,12.9,,1.12,
1968-10-11,84.12,,-0.22,,5.0,,0.25,
1968-10-12,81.25,,-3.0,,0.0,,-3.12,
1968-10-13,69.25,,-0.89,,0.0,,-0.75,
1968-10-14,89.5,,1.94,,2.5,,0.88,
1968-10-15,95.0,,5.19,,2.9,,4.38,
1968-10-16,96.0,,2.14,,6.4,,2.38,
1968-10-17,79.5,,-2.88,,0.0,,-1.88,
1968-10-18,76.38,,-3.71,,0.0,,-2.62,
1968-10-19,81.62,,-4.56,,0.0,,-2.75,
1968-10-20,88.75,,-5.1,,0.2,,-4.38,
1968-10-21,89.25,,-3.92,,2.2,,-2.5,
1968-10-22,86.75,,-2.7,,2.5,,-2.5,
1968-10-23,79.38,,-5.34,,0.0,,-5.0,
1968-10-24,79.25,,-7.59,,0.4,,-6.25,
1968-10-25,76.38,,-11.03,,0.2,,-10.75,
1968-10-26,71.5,,-11.66,,0.0,,-12.0,
1968-10-27,82.88,,-13.6,,0.4,,-11.62,
1968-10-28,79.62,,-14.22,,0.0,,-13.38,
1968-10-29,77.12,,-10.28,,0.0,,-9.38,
1968-10-30,83.12,,-7.96,,2.1,,-6.62,
1968-10-31,75.75,,-1.29,,2.4,,-2.75,
1968-11-01,62.25,,-4.06,,0.0,,-6.38,
1968-11-02,86.12,,-6.64,,0.0,,-7.12,
1968-11-03,85.12,,-7.28,,0.7,,-6.62,
1968-11-04,89.38,,-7.7,,8.4,,-6.0,
1968-11-05,93.5,,-3.95,,0.5,,-3.38,
1968-11-06,83.0,,-0.64,,1.9,,-1.88,
1968-11-07,75.12,,-5.59,,0.2,,-5.75,
1968-11-08,78.38,,-3.66,,1.4,,-4.0,
1968-11-09,71.5,,-4.25,,0.5,,-6.62,
1968-11-10,84.38,,-7.85,,0.0,,-8.0,
1968-11-11,87.25,,-5.22,,3.2,,-4.38,
1968-11-12,87.62,,-8.32,,2.1,,-6.62,
1968-11-13,89.75,,-16.78,,0.3,,-15.62,
1968-11-14,85.0,,-11.84,,1.0,,-12.12,
1968-11-15,85.88,,-5.04,,7.0,,-4.88,
1968-11-16,83.0,,-14.45,,0.3,,-14.38,
1968-11-17,80.12,,-14.29,,0.2,,-13.12,
1968-11-18,86.0,,-3.86,,2.9,,-4.0,
1968-11-19,82.12,,-14.55,,0.0,,-16.25,
1968-11-20,85.88,,-6.75,,2.7,,-6.62,
1968-11-21,81.12,,-3.52,,3.4,,-3.62,
1968-11-22,78.12,,-19.86,,0.0,,-20.38,
1968-11-23,81.62,,-25.14,,0.0,,-26.25,
1968-11-24,90.0,,-6.43,,4.7,,-6.62,
1968-11-25,86.38,,-4.85,,0.4,,-4.62,
1968-11-26,90.5,,-8.42,,2.7,,-8.75,
1968-11-27,93.25,,-2.94,,2.6,,-3.25,
1968-11-28,90.25,,-12.19,,3.4,,-11.0,
1968-11-29,77.88,,-31.61,,0.0,,-30.5,
1968-11-30,76.38,,-34.21,,0.0,,-34.12,
1968-12-01,75.25,,-37.76,,0.0,,-35.25,
1968-12-02,74.62,,-38.33,,0.0,,-35.5,
1968-12-03,78.5,,-25.72,,1.1,,-24.0,
1968-12-04,77.0,,-31.39,,0.0,,-31.62,
1968-12-05,75.88,,-35.55,,0.4,,-35.12,
1968-12-06,77.5,,-31.5,,0.2,,-32.88,
1968-12-07,76.0,,-34.79,,0.0,,-38.62,
1968-12-08,76.12,,-33.6,,0.0,,-36.25,
1968-12-09,76.12,,-28.56,,0.4,,-28.25,
1968-12-10,77.0,,-30.99,,0.3,,-31.0,
1968-12-11,77.38,,-30.36,,0.0,,-29.62,
1968-12-12,80.75,,-24.98,,1.2,,-24.12,
1968-12-13,87.88,,-7.65,,2.4,,-9.0,
1968-12-14,91.0,,-6.24,,0.2,,-6.38,
1968-12-15,88.5,,-6.16,,3.7,,-6.62,
1968-12-16,81.25,,-23.68,,0.5,,-23.88,
1968-12-17,85.88,,-14.12,,0.7,,-13.5,
1968-12-18,87.62,,-6.19,,0.2,,-6.25,
1968-12-19,91.0,,-7.06,,1.8,,-7.0,
1968-12-20,89.0,,-4.11,,11.2,,-4.5,
1968-12-21,86.12,,-5.08,,1.4,,-5.88,
1968-12-22,86.62,,-5.26,,0.0,,-5.75,
1968-12-23,85.75,,-5.18,,1.4,,-6.0,
1968-12-24,89.88,,-3.99,,0.1,,-4.5,
1968-12-25,88.38,,-10.74,,0.0,,-11.25,
1968-12-26,78.38,,-13.25,,0.0,,-15.75,
1968-12-27,85.88,,-19.31,,0.0,,-25.0,
1968-12-28,85.5,,-18.99,,0.0,,-25.88,
1968-12-29,87.0,,-12.29,,0.0,,-14.38,
1968-12-30,74.88,,-7.02,,0.0,,-7.88,
1968-12-31,86.88,,-7.04,,0.0,,-8.75,
1969-01-01,80.88,,-9.93,,0.0,,-9.75,
1969-01-02,57.88,,-10.54,,0.0,,-12.0,
1969-01-03,53.62,,-15.48,,0.0,,-17.88,
1969-01-04,54.62,,-15.68,,0.0,,-18.25,
1969-01-05,64.5,,-16.36,,0.0,,-18.38,
1969-01-06,81.75,,-17.77,,1.3,,-17.75,
1969-01-07,83.62,,-16.7,,0.6,,-16.12,
1969-01-08,82.62,,-16.71,,0.4,,-17.88,
1969-01-09,83.12,,-14.95,,0.8,,-16.62,
1969-01-10,80.62,,-26.26,,0.0,,-28.62,
1969-01-11,86.25,,-14.82,,0.7,,-14.5,
1969-01-12,81.75,,-16.73,,0.4,,-17.5,
1969-01-13,83.75,,-21.35,,0.0,,-23.0,
1969-01-14,81.75,,-24.01,,1.0,,-24.75,
1969-01-15,76.62,,-34.19,,0.0,,-35.88,
1969-01-16,75.25,,-39.8,,0.0,,-39.88,
1969-01-17,74.38,,-39.96,,0.0,,-39.88,
1969-01-18,75.12,,-40.14,,0.0,,-38.88,
1969-01-19,78.75,,-25.8,,3.6,,-24.75,
1969-01-20,80.25,,-21.29,,1.3,,-22.62,
1969-01-21,76.25,,-35.74,,0.0,,-38.0,
1969-01-22,77.25,,-32.2,,0.0,,-34.88,
1969-01-23,75.5,,-36.39,,0.0,,-40.12,
1969-01-24,76.75,,-35.74,,0.0,,-40.0,
1969-01-25,75.88,,-34.83,,0.0,,-36.75,
1969-01-26,76.38,,-27.32,,0.5,,-27.25,
1969-01-27,77.38,,-25.88,,0.7,,-26.88,
1969-01-28,76.88,,-20.76,,0.9,,-20.5,
1969-01-29,79.38,,-24.12,,0.0,,-30.12,
1969-01-30,79.5,,-28.38,,0.0,,-33.62,
1969-01-31,78.5,,-27.74,,0.0,,-31.12,
1969-02-01,80.0,,-26.33,,0.0,,-30.12,
1969-02-02,77.25,,-30.3,,0.4,,-35.12,
1969-02-03,76.88,,-34.61,,0.3,,-36.25,
1969-02-04,79.88,,-27.41,,0.9,,-28.12,
1969-02-05,79.12,,-20.51,,1.7,,-21.12,
1969-02-06,75.38,,-29.51,,0.0,,-31.12,
1969-02-07,75.62,,-34.43,,0.0,,-37.25,
1969-02-08,74.88,,-37.55,,0.0,,-41.12,
1969-02-09,74.0,,-31.79,,0.0,,-34.0,
1969-02-10,70.12,,-17.81,,0.0,,-20.25,
1969-02-11,70.12,,-19.08,,0.0,,-23.88,
1969-02-12,76.62,,-30.01,,0.0,,-33.88,
1969-02-13,75.38,,-27.04,,0.0,,-29.38,
1969-02-14,75.5,,-26.87,,0.0,,-31.38,
1969-02-15,73.0,,-22.19,,0.0,,-26.5,
1969-02-16,69.0,,-11.91,,0.0,,-12.38,
1969-02-17,61.75,,-10.92,,0.0,,-14.38,
1969-02-18,57.25,,-11.96,,0.0,,-16.38,
1969-02-19,61.0,,-13.21,,0.0,,-18.0,
1969-02-20,61.38,,-14.71,,0.0,,-19.12,
1969-02-21,56.75,,-13.86,,0.0,,-16.62,
1969-02-22,55.0,,-7.6,,0.0,,-9.75,
1969-02-23,51.5,,-3.94,,0.0,,-6.25,
1969-02-24,74.88,,-5.01,,0.2,,-5.12,
1969-02-25,80.12,,-7.99,,0.8,,-10.12,
1969-02-26,83.62,,-19.1,,0.0,,-21.0,
1969-02-27,79.5,,-17.35,,0.0,,-20.25,
1969-02-28,77.12,,-12.59,,0.0,,-15.75,
1969-03-01,63.5,,-10.82,,0.0,,-13.38,
1969-03-02,71.5,,-5.91,,0.0,,-7.12,
1969-03-03,79.0,,-9.75,,0.0,,-11.75,
1969-03-04,80.5,,-11.14,,0.0,,-13.25,
1969-03-05,79.0,,-11.41,,0.0,,-14.12,
1969-03-06,79.0,,-10.94,,0.0,,-12.12,
1969-03-07,83.71,,-13.09,,0.0,,-14.5,
1969-03-08,80.38,,-4.6,,1.0,,-5.38,
1969-03-09,67.38,,-7.64,,0.0,,-8.75,
1969-03-10,74.25,,-6.96,,0.3,,-8.25,
1969-03-11,88.88,,-5.01,,0.7,,-5.25,
1969-03-12,79.38,,-11.34,,0.6,,-11.25,
1969-03-13,90.5,,-13.98,,4.5,,-14.62,
1969-03-14,73.88,,-12.4,,0.4,,-15.88,
1969-03-15,77.75,,-16.82,,0.0,,-18.38,
1969-03-16,71.62,,-15.45,,0.0,,-17.75,
1969-03-17,66.25,,-3.75,,0.0,,-5.25,
1969-03-18,84.75,,-6.8,,3.4,,-6.12,
1969-03-19,77.0,,-9.51,,0.6,,-8.75,
1969-03-20,65.38,,-12.59,,0.0,,-12.38,
1969-03-21,63.25,,-14.8,,0.0,,-14.38,
1969-03-22,76.75,,-14.46,,0.5,,-14.38,
1969-03-23,65.0,,-14.84,,0.3,,-17.25,
1969-03-24,84.5,,-12.59,,1.8,,-11.5,
1969-03-25,73.62,,-17.8,,0.6,,-18.75,
1969-03-26,68.38,,-15.04,,0.0,,-16.5,
1969-03-27,77.25,,-5.78,,0.2,,-6.88,
1969-03-28,81.75,,-5.78,,2.2,,-5.25,
1969-03-29,58.25,,-16.21,,0.0,,-17.75,
1969-03-30,60.12,,-15.39,,0.0,,-17.0,
1969-03-31,57.62,,-7.14,,0.0,,-9.62,
1969-04-01,69.25,,-3.29,,0.0,,-4.38,
1969-04-02,76.38,,-0.2,,0.0,,-1.38,
1969-04-03,85.5,,0.92,,1.9,,-0.25,
1969-04-04,81.88,,0.86,,0.1,,-0.57,
1969-04-05,79.5,,-1.44,,0.0,,-2.62,
1969-04-06,83.38,,-0.95,,1.6,,-1.62,
1969-04-07,65.38,,-6.78,,1.1,,-5.62,
1969-04-08,58.75,,-8.65,,0.0,,-8.62,
1969-04-09,75.88,,-6.25,,1.8,,-6.75,
1969-04-10,58.25,,-6.48,,0.0,,-5.25,
1969-04-11,75.88,,1.26,,2.6,,-1.62,
1969-04-12,72.5,,4.3,,0.9,,-0.38,
1969-04-13,87.62,,2.01,,2.1,,-0.25,
1969-04-14,87.0,,0.06,,5.4,,-1.5,
1969-04-15,76.25,,3.71,,0.0,,0.62,
1969-04-16,69.62,,4.85,,0.8,,2.75,
1969-04-17,87.62,,3.2,,0.0,,2.5,
1969-04-18,86.38,,5.6,,0.0,,6.0,
1969-04-19,68.12,,6.9,,0.0,,6.62,
1969-04-20,69.62,,7.52,,0.0,,6.38,
1969-04-21,61.0,,4.6,,0.0,,4.88,
1969-04-22,65.88,,7.5,,0.8,,7.12,
1969-04-23,58.75,,9.22,,0.0,,8.38,
1969-04-24,74.5,,6.92,,0.0,,7.12,
1969-04-25,91.88,,7.01,,0.0,,7.5,
1969-04-26,97.88,,10.71,,6.0,,10.12,
1969-04-27,84.62,,2.95,,1.1,,3.5,
1969-04-28,55.62,,-3.56,,0.0,,0.25,
1969-04-29,59.75,,-1.09,,0.6,,2.62,
1969-04-30,47.25,,-4.91,,0.0,,0.12,
1969-05-01,52.75,,-2.79,,0.0,,1.62,
1969-05-02,55.62,,-3.49,,0.0,,0.75,
1969-05-03,50.5,,-0.47,,0.0,,2.12,
1969-05-04,61.88,,-1.11,,0.3,,0.88,
1969-05-05,54.0,,-7.89,,0.0,,-3.25,
1969-05-06,44.25,,-3.05,,0.0,,0.75,
1969-05-07,45.25,,-0.28,,0.0,,2.75,
1969-05-08,45.0,,0.81,,0.0,,4.12,
1969-05-09,41.75,,8.39,,0.0,,7.0,
1969-05-10,78.12,,7.75,,2.2,,7.62,
1969-05-11,76.38,,3.01,,2.7,,3.38,
1969-05-12,87.38,,3.66,,0.4,,4.0,
1969-05-13,95.88,,5.25,,2.8,,5.12,
1969-05-14,93.75,,7.26,,6.6,,8.0,
1969-05-15,92.88,,2.34,,7.6,,3.75,
1969-05-16,82.25,,0.29,,0.0,,1.88,
1969-05-17,77.62,,1.05,,0.0,,2.0,
1969-05-18,55.25,,5.95,,0.0,,7.75,
1969-05-19,43.12,,8.28,,0.0,,9.88,
1969-05-20,49.62,,10.65,,0.0,,10.88,
1969-05-21,77.12,,9.96,,2.8,,8.88,
1969-05-22,82.5,,7.9,,4.3,,10.12,
1969-05-23,84.25,,3.45,,1.8,,4.5,
1969-05-24,83.38,,-0.9,,1.2,,0.12,
1969-05-25,84.5,,0.27,,2.4,,1.62,
1969-05-26,67.38,,1.72,,0.0,,2.62,
1969-05-27,61.75,,1.01,,0.0,,1.62,
1969-05-28,54.62,,3.2,,0.0,,5.0,
1969-05-29,63.0,,3.26,,0.0,,4.12,
1969-05-30,69.62,,3.41,,0.0,,5.12,
1969-05-31,65.62,,2.24,,0.0,,3.0,
1969-06-01,61.25,,4.2,,0.0,,7.12,
1969-06-02,60.0,,3.89,,0.0,,8.25,
1969-06-03,65.38,,5.38,,0.0,,6.25,
1969-06-04,60.38,,10.56,,0.0,,13.62,
1969-06-05,39.38,,16.18,,0.0,,16.25,
1969-06-06,70.0,,14.14,,1.5,,12.62,
1969-06-07,73.0,,14.12,,4.4,,13.25,
1969-06-08,48.0,,15.24,,0.4,,13.12,
1969-06-09,69.5,,9.96,,0.0,,10.88,
1969-06-10,59.75,,12.06,,0.0,,12.38,
1969-06-11,53.88,,16.01,,0.0,,16.12,
1969-06-12,84.88,,11.28,,12.8,,11.75,
1969-06-13,69.88,,3.0,,0.0,,6.5,
1969-06-14,64.75,,5.49,,0.0,,7.25,
1969-06-15,73.12,,4.08,,3.0,,4.5,
1969-06-16,61.38,,3.84,,0.0,,5.75,
1969-06-17,54.25,,8.94,,0.0,,11.12,
1969-06-18,72.38,,9.86,,0.3,,9.62,
1969-06-19,85.25,,8.91,,7.2,,10.62,
1969-06-20,87.0,,7.1,,9.1,,8.12,
1969-06-21,79.88,,5.58,,6.6,,6.62,
1969-06-22,85.88,,5.82,,1.3,,7.75,
1969-06-23,83.75,,4.88,,1.1,,5.88,
1969-06-24,73.75,,4.8,,0.0,,6.38,
1969-06-25,68.62,,8.14,,0.0,,11.0,
1969-06-26,75.62,,9.8,,0.0,,9.5,
1969-06-27,88.62,,8.26,,15.0,,7.88,
1969-06-28,65.5,,11.66,,0.9,,11.88,
1969-06-29,76.75,,11.48,,0.3,,11.62,
1969-06-30,68.0,,14.2,,0.0,,15.25,
1969-07-01,79.0,,12.7,,4.5,,11.88,
1969-07-02,85.75,,10.39,,1.1,,12.0,
1969-07-03,80.25,,13.7,,0.0,,14.75,
1969-07-04,79.25,,16.01,,1.2,,16.12,
1969-07-05,82.88,,15.44,,2.6,,16.0,
1969-07-06,77.88,,15.42,,0.0,,15.88,
1969-07-07,72.38,,16.23,,1.1,,16.25,
1969-07-08,67.88,,16.08,,3.2,,16.0,
1969-07-09,59.12,,18.14,,0.0,,18.0,
1969-07-10,68.5,,17.12,,0.0,,18.0,
1969-07-11,64.5,,19.81,,0.0,,20.25,
1969-07-12,71.88,,20.61,,0.0,,21.75,
1969-07-13,66.75,,22.06,,0.0,,24.12,
1969-07-14,74.88,,21.52,,0.0,,23.88,
1969-07-15,80.12,,20.8,,6.5,,21.5,
1969-07-16,81.0,,20.26,,11.5,,21.5,
1969-07-17,81.62,,18.56,,0.0,,20.5,
1969-07-18,75.5,,14.48,,0.0,,17.0,
1969-07-19,79.12,,9.66,,0.0,,11.62,
1969-07-20,78.12,,11.68,,0.0,,14.38,
1969-07-21,88.75,,14.3,,4.7,,15.38,
1969-07-22,80.12,,13.29,,0.0,,13.5,
1969-07-23,88.25,,14.38,,11.3,,16.25,
1969-07-24,80.38,,14.62,,2.5,,17.38,
1969-07-25,76.38,,17.1,,0.0,,19.12,
1969-07-26,79.75,,16.4,,1.4,,17.12,
1969-07-27,68.75,,12.69,,1.0,,15.38,
1969-07-28,70.5,,11.0,,0.0,,13.5,
1969-07-29,62.75,,13.92,,0.0,,18.5,
1969-07-30,88.88,,13.16,,5.3,,13.25,
1969-07-31,76.5,,13.44,,0.0,,14.0,
1969-08-01,82.38,,13.02,,10.6,,13.88,
1969-08-02,85.0,,10.85,,1.9,,12.38,
1969-08-03,94.0,,10.46,,16.1,,10.5,
1969-08-04,80.88,,12.22,,0.6,,13.38,
1969-08-05,65.5,,15.25,,0.0,,16.12,
1969-08-06,80.5,,11.81,,0.0,,11.75,
1969-08-07,69.38,,9.91,,0.0,,10.12,
1969-08-08,70.25,,9.35,,0.0,,11.0,
1969-08-09,71.25,,10.66,,0.0,,12.62,
1969-08-10,71.12,,12.59,,0.0,,13.5,
1969-08-11,70.5,,11.32,,1.5,,11.12,
1969-08-12,65.38,,7.8,,0.0,,10.75,
1969-08-13,75.12,,10.58,,5.7,,10.38,
1969-08-14,81.38,,4.11,,2.3,,4.88,
1969-08-15,80.25,,5.52,,0.3,,6.25,
1969-08-16,77.5,,8.41,,0.0,,9.12,
1969-08-17,74.5,,13.3,,0.0,,13.88,
1969-08-18,89.38,,10.55,,4.8,,10.0,
1969-08-19,92.25,,8.24,,0.7,,8.75,
1969-08-20,93.25,,12.41,,5.8,,13.38,
1969-08-21,92.62,,12.14,,0.3,,13.38,
1969-08-22,96.88,,14.39,,2.1,,14.12,
1969-08-23,91.5,,16.16,,15.4,,16.25,
1969-08-24,86.25,,13.92,,0.5,,15.25,
1969-08-25,89.75,,13.47,,0.8,,13.5,
1969-08-26,87.62,,15.04,,0.0,,15.38,
1969-08-27,87.75,,18.04,,14.6,,17.38,
1969-08-28,84.75,,13.96,,0.0,,14.62,
1969-08-29,80.25,,18.5,,0.0,,17.62,
1969-08-30,81.62,,20.08,,0.0,,19.38,
1969-08-31,72.12,,19.6,,0.0,,18.38,
1969-09-01,84.38,,14.16,,3.9,,14.75,
1969-09-02,82.0,,13.26,,0.0,,13.75,
1969-09-03,85.5,,12.76,,5.4,,13.5,
1969-09-04,86.12,,8.95,,1.3,,10.0,
1969-09-05,82.12,,9.07,,0.0,,10.38,
1969-09-06,85.62,,7.78,,0.0,,8.88,
1969-09-07,74.62,,4.54,,0.0,,6.25,
1969-09-08,75.12,,5.55,,0.0,,7.5,
1969-09-09,84.75,,5.09,,0.9,,6.12,
1969-09-10,79.25,,5.68,,0.0,,6.0,
1969-09-11,90.75,,9.83,,0.9,,9.62,
1969-09-12,81.88,,11.44,,0.0,,10.25,
1969-09-13,87.62,,11.25,,4.6,,10.5,
1969-09-14,74.38,,8.99,,1.0,,8.12,
1969-09-15,76.12,,4.46,,0.0,,4.62,
1969-09-16,78.88,,4.36,,0.0,,4.25,
1969-09-17,73.38,,4.96,,0.0,,5.0,
1969-09-18,78.75,,9.98,,0.0,,9.62,
1969-09-19,85.75,,11.56,,0.6,,11.12,
1969-09-20,85.12,,13.59,,0.6,,12.0,
